Id,Category
2997,2
2998,4
2999,8
3000,2
3001,9
3002,1
3003,5
3004,5
3005,9
3006,10
3007,0
3008,4
3009,10
3010,6
3011,1
3012,9
3013,9
3014,4
3015,1
3016,3
3017,4
3018,5
3019,5
3020,7
3021,0
3022,5
3023,3
3024,9
3025,4
3026,7
3027,9
3028,10
3029,7
3030,5
3031,7
3032,9
3033,5
3034,3
3035,8
3036,1
3037,4
3038,10
3039,4
3040,1
3041,9
3042,10
3043,1
3044,7
3045,3
3046,4
3047,2
3048,5
3049,5
3050,0
3051,9
3052,8
3053,10
3054,6
3055,9
3056,3
3057,9
3058,3
3059,10
3060,8
3061,0
3062,7
3063,9
3064,0
3065,9
3066,4
3067,6
3068,10
3069,5
3070,3
3071,2
3072,3
3073,5
3074,4
3075,3
3076,8
3077,10
3078,0
3079,5
3080,3
3081,10
3082,9
3083,1
3084,9
3085,3
3086,5
3087,2
3088,7
3089,3
3090,9
3091,9
3092,9
3093,9
3094,10
3095,4
3096,9
3097,5
3098,3
3099,4
3100,0
3101,9
3102,5
3103,8
3104,1
3105,0
3106,2
3107,2
3108,10
3109,5
3110,9
3111,8
3112,5
3113,7
3114,9
3115,9
3116,1
3117,3
3118,6
3119,2
3120,5
3121,9
3122,5
3123,4
3124,8
3125,3
3126,8
3127,5
3128,9
3129,5
3130,7
3131,5
3132,4
3133,0
3134,5
3135,9
3136,5
3137,5
3138,2
3139,5
3140,5
3141,6
3142,9
3143,9
3144,10
3145,8
3146,9
3147,10
3148,5
3149,5
3150,5
3151,2
3152,10
3153,10
3154,9
3155,9
3156,8
3157,4
3158,4
3159,9
3160,10
3161,1
3162,1
3163,10
3164,9
3165,4
3166,9
3167,9
3168,2
3169,9
3170,5
3171,10
3172,7
3173,7
3174,3
3175,7
3176,10
3177,4
3178,6
3179,3
3180,9
3181,10
3182,9
3183,8
3184,1
3185,8
3186,9
3187,2
3188,5
3189,3
3190,8
3191,3
3192,4
3193,4
3194,2
3195,1
3196,10
3197,8
3198,2
3199,0
3200,10
3201,3
3202,10
3203,9
3204,7
3205,10
3206,2
3207,6
3208,7
3209,5
3210,4
3211,2
3212,9
3213,1
3214,10
3215,9
3216,9
3217,2
3218,4
3219,9
3220,9
3221,9
3222,3
3223,9
3224,1
3225,4
3226,9
3227,9
3228,4
3229,2
3230,4
3231,2
3232,8
3233,5
3234,6
3235,9
3236,0
3237,6
3238,3
3239,6
3240,9
3241,10
3242,7
3243,8
3244,3
3245,7
3246,10
3247,3
3248,9
3249,0
3250,10
3251,5
3252,3
3253,9
3254,8
3255,9
3256,4
3257,4
3258,5
3259,5
3260,9
3261,5
3262,8
3263,4
3264,10
3265,4
3266,9
3267,8
3268,9
3269,6
3270,5
3271,4
3272,9
3273,5
3274,4
3275,5
3276,4
3277,0
3278,0
3279,9
3280,6
3281,10
3282,9
3283,10
3284,9
3285,1
3286,7
3287,1
3288,4
3289,2
3290,7
3291,9
3292,10
3293,2
3294,6
3295,6
3296,9
3297,10
3298,9
3299,9
3300,2
3301,9
3302,9
3303,0
3304,10
3305,2
3306,3
3307,1
3308,2
3309,9
3310,1
3311,9
3312,9
3313,5
3314,8
3315,10
3316,0
3317,9
3318,3
3319,3
3320,1
3321,4
3322,10
3323,5
3324,5
3325,2
3326,5
3327,5
3328,3
3329,10
3330,3
3331,9
3332,9
3333,8
3334,4
3335,5
3336,9
3337,10
3338,1
3339,5
3340,7
3341,4
3342,2
3343,8
3344,8
3345,0
3346,9
